id,name,country_id,playing_role,bating_style,bowling_style,matches,innings,runs,average_score,strike_rate,100s,50,wickets,bowling_avg,bowling_econ,bowling_sr,batting_avg_allround,bowling_avg_allround,wickets_allround,Runs,Ave,HS,BF,SR,Mat,Inns,100,Wkts,Econ,BBI,4,5,span,matches_odi_batting,innings_odi_batting,not_out,runs_odi_batting,high_score,average_score_odi_batting,ball_faced,strike_rate_odi_batting,100s_odi_batting,50_odi_batting,0s,4s,6s,sp,bbi,bbm,bl,bwa,bwe,bwsr,cd,fw,fwk,in,md,mt,ov,pr,tw,wk,Country,Date_Of_Birth
935995,Afif Hossain,25,allrounder,left-hand bat,right-arm offbreak,22.0,19.0,495.0,35.35,90.65,0.0,3.0,3.0,22.66,4.97,27.3,35.35,22.66,3.0,,,,,,,,,,,,,,2020-2022,22.0,19.0,5.0,495.0,93*,35.35,546.0,90.65,0.0,3.0,2.0,45.0,7.0,2020-2022,Jan-00,Jan-00,,22.66,4.97,27.3,68.0,0.0,0.0,8.0,1.0,22.0,13.4,,0.0,3.0,Bangladesh,22/09/1999
380354,Anamul Haque,25,wicketkeeper batter,right-hand bat,,44.0,41.0,1254.0,30.58,74.15,3.0,3.0,,,,,30.58,,,1052.0,,120,1488.0,,38.0,35.0,3.0,,,,,,2012-2022,44.0,41.0,0.0,1254.0,120,30.58,1691.0,74.15,3.0,5.0,6.0,122.0,27.0,2012-2022,,,,,,,,,,,,44.0,,,,,Bangladesh,16/12/1992
1346729,Dilara Akter,25,wicketkeeper batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932355,Ebadot Hossain,25,bowler,right-hand bat,right-arm fast-medium,4.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,19.09,5.94,19.2,0.0,19.09,11.0,,,,,,,,,,,,,,2022-2022,4.0,3.0,1.0,0.0,0*,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2022-2022,Apr-47,Apr-47,,19.09,5.94,19.2,210.0,0.0,1.0,4.0,1.0,4.0,35.2,,0.0,11.0,Bangladesh,07/01/1994
627048,Fahima Khatun,25,bowler,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486995,Fargana Hoque,25,top-order batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195124,Fariha Trisna,25,bowler,right-hand bat,left-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926629,Hasan Mahmud,25,bowler,right-hand bat,right-arm medium,6.0,3.0,1.0,0.33,9.09,0.0,0.0,8.0,32.0,5.9,32.5,0.33,32.0,8.0,,,,,,,,,,,,,,2021-2022,6.0,3.0,0.0,1.0,1,0.33,11.0,9.09,0.0,0.0,2.0,0.0,0.0,2021-2022,28-Mar,28-Mar,,32.0,5.9,32.5,256.0,0.0,0.0,6.0,3.0,6.0,43.2,,0.0,8.0,Bangladesh,12/10/1999
343649,Jahanara Alam,25,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927619,Khaled Ahmed,25,bowler,right-hand bat,right-arm medium,,,,,,,1.0,,,,,,,,991.0,42.76,50,1461.0,50.5,77.0,72.0,0.0,67.0,5.07,Apr-19,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh,20/09/1992
346295,Lata Mondal,25,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536936,Litton Das,25,wicketkeeper batter,right-hand bat,right-arm offbreak,60.0,60.0,1912.0,34.76,87.58,5.0,3.0,,,,,34.76,,,768.0,,121,871.0,,33.0,33.0,1.0,,,,,,2015-2022,60.0,60.0,5.0,1912.0,176,34.76,2183.0,87.58,5.0,7.0,7.0,207.0,29.0,2015-2022,,,,,,,,,,,,60.0,,,,,Bangladesh,13/10/1994
833087,Mahedi Hasan,25,allrounder,right-hand bat,right-arm offbreak,3.0,3.0,24.0,8.0,72.72,0.0,0.0,2.0,52.5,4.56,69.0,8.0,52.5,2.0,,,,,,,,,,,,,,2021-2021,3.0,3.0,0.0,24.0,14,8.0,33.0,72.72,0.0,0.0,0.0,1.0,2.0,2021-2021,Feb-42,Feb-42,,52.5,4.56,69.0,105.0,0.0,0.0,3.0,1.0,3.0,23.0,,0.0,2.0,Bangladesh,12/12/1994
1161381,Mahmudul Hasan Joy,25,top-order batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh,13/11/2000
56025,Mahmudullah,25,allrounder,right-hand bat,right-arm offbreak,215.0,187.0,4879.0,35.61,76.32,3.0,21.0,82.0,45.26,5.21,52.1,35.61,45.26,82.0,3994.0,46.4,128*,5222.0,53.8,185.0,160.0,3.0,76.0,5.17,03-Apr,0.0,0.0,2007-2022,215.0,187.0,50.0,4879.0,128*,35.61,6392.0,76.32,3.0,27.0,9.0,362.0,76.0,2007-2022,4-Mar,4-Mar,,45.26,5.21,52.1,3712.0,0.0,0.0,146.0,14.0,215.0,712.1,,0.0,82.0,Bangladesh,04/02/1986
1332561,Marufa Akter,25,bowler,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629063,Mehidy Hasan Miraz,25,allrounder,right-hand bat,right-arm offbreak,67.0,42.0,756.0,22.9,78.91,1.0,1.0,79.0,32.89,4.66,42.3,22.9,32.89,79.0,381.0,41.08,51,498.0,52.8,38.0,24.0,0.0,37.0,4.66,Apr-29,1.0,0.0,2017-2022,67.0,42.0,9.0,756.0,100*,22.9,958.0,78.91,1.0,2.0,3.0,66.0,15.0,2017-2022,25-Apr,25-Apr,,32.89,4.66,42.3,2599.0,0.0,5.0,66.0,24.0,67.0,557.3,,0.0,79.0,Bangladesh,25/10/1997
990081,Mohammad Naim,25,opening batter,left-hand bat,,2.0,1.0,1.0,1.0,50.0,0.0,15.0,,,,,1.0,,,2782.0,32.54,116,3252.0,45.5,124.0,112.0,1.0,130.0,4.28,Apr-30,3.0,0.0,2020-2021,2.0,1.0,0.0,1.0,1,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,2020-2021,,,,,,,,,,,,2.0,,,,,Bangladesh,22/08/1999
629070,Mohammad Saifuddin,25,bowling allrounder,left-hand bat,right-arm medium-fast,29.0,19.0,362.0,36.2,85.78,0.0,2.0,41.0,31.19,5.98,31.2,36.2,31.19,41.0,262.0,37.87,51*,322.0,38.0,20.0,12.0,0.0,24.0,5.98,Mar-45,0.0,0.0,2017-2021,29.0,19.0,9.0,362.0,51*,36.2,422.0,85.78,0.0,2.0,1.0,29.0,6.0,2017-2021,Apr-41,Apr-41,,31.19,5.98,31.2,1279.0,0.0,1.0,28.0,7.0,29.0,213.5,,0.0,41.0,Bangladesh,01/11/1996
373696,Mominul Haque,25,middle-order batter,left-hand bat,slow left-arm orthodox,28.0,26.0,557.0,22.28,74.36,0.0,3.0,7.0,27.14,4.87,33.4,22.28,27.14,7.0,557.0,27.14,60,749.0,33.4,28.0,26.0,0.0,7.0,4.87,Feb-13,0.0,0.0,2012-2018,28.0,26.0,1.0,557.0,60,22.28,749.0,74.36,0.0,3.0,1.0,60.0,1.0,2012-2018,13-Feb,13-Feb,,27.14,4.87,33.4,190.0,0.0,0.0,12.0,1.0,28.0,39.0,,0.0,7.0,Bangladesh,29/09/1991
550133,Mosaddek Hossain,25,middle-order batter,right-hand bat,right-arm offbreak,43.0,35.0,634.0,25.36,82.76,0.0,2.0,17.0,57.0,5.14,66.4,25.36,57.0,17.0,549.0,56.21,52*,633.0,64.4,35.0,30.0,0.0,14.0,5.23,Mar-13,0.0,0.0,2016-2022,43.0,35.0,10.0,634.0,52*,25.36,766.0,82.76,0.0,3.0,1.0,58.0,13.0,2016-2022,13-Mar,13-Mar,,57.0,5.14,66.4,969.0,0.0,0.0,41.0,2.0,43.0,188.2,,0.0,17.0,Bangladesh,10/12/1995
1145089,S Mostary,25,middle-order batter,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549950,Munim Shahriar,25,batter,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh,22/05/1998
1080264,Murshida Khatun,25,opening batter,left-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56029,Mushfiqur Rahim,25,wicketkeeper batter,right-hand bat,,239.0,224.0,6811.0,36.42,78.77,8.0,37.0,,,,,36.42,,,6100.0,,144,7718.0,,216.0,202.0,7.0,,,,,,2006-2022,239.0,224.0,37.0,6811.0,144,36.42,8646.0,78.77,8.0,42.0,11.0,535.0,85.0,2006-2022,,,,,,,,,,,,239.0,,,,,Bangladesh,09/05/1987
330902,Mustafizur Rahman,25,bowler,left-hand bat,left-arm fast-medium,82.0,36.0,105.0,7.5,57.37,0.0,0.0,141.0,23.9,5.08,28.2,7.5,23.9,141.0,78.0,22.97,18*,136.0,26.2,56.0,27.0,0.0,107.0,5.24,Jun-43,3.0,5.0,2015-2022,82.0,36.0,22.0,105.0,18*,7.5,183.0,57.37,0.0,0.0,6.0,13.0,0.0,2015-2022,Jun-43,Jun-43,,23.9,5.08,28.2,3370.0,5.0,4.0,81.0,28.0,82.0,663.2,,0.0,141.0,Bangladesh,06/09/1995
924183,Nahida Akter,25,bowler,right-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629058,Najmul Hossain Shanto,25,top-order batter,left-hand bat,right-arm offbreak,15.0,15.0,210.0,14.0,60.86,0.0,0.0,0.0,,4.0,,14.0,,0.0,20.0,,7,45.0,,3.0,3.0,0.0,,,,,,2018-2022,15.0,15.0,0.0,210.0,38,14.0,345.0,60.86,0.0,0.0,2.0,22.0,2.0,2018-2022,,,,,4.0,,4.0,0.0,0.0,1.0,0.0,15.0,1.0,,0.0,0.0,Bangladesh,25/08/1998
348049,Nasum Ahmed,25,bowler,left-hand bat,slow left-arm orthodox,4.0,1.0,18.0,,163.63,0.0,0.0,5.0,25.6,3.39,45.2,,25.6,5.0,,,,,,,,,,,,,,2022-2022,4.0,1.0,1.0,18.0,18*,,11.0,163.63,0.0,0.0,0.0,2.0,1.0,2022-2022,19-Mar,19-Mar,,25.6,3.39,45.2,128.0,0.0,0.0,4.0,8.0,4.0,37.4,,0.0,5.0,Bangladesh,05/12/1994
932635,Nayeem Hasan,25,bowler,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh,02/12/2000
924177,Nigar Sultana,25,wicketkeeper batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410765,Nurul Hasan,25,wicketkeeper batter,right-hand bat,,6.0,5.0,165.0,82.5,94.82,0.0,0.0,,,,,82.5,,,68.0,,44,70.0,,2.0,2.0,0.0,,,,,,2016-2022,6.0,5.0,3.0,165.0,45*,82.5,174.0,94.82,0.0,0.0,0.0,15.0,3.0,2016-2022,,,,,,,,,,,,6.0,,,,,Bangladesh,21/11/1993
1139511,Parvez Hossain Emon,25,wicketkeeper batter,left-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh,12/06/2002
1204964,Rabeya Khan,25,allrounder,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,14/10/1980
478808,Ritu Moni,25,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343648,Rumana Ahmed,25,allrounder,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373538,Sabbir Rahman,25,middle-order batter,right-hand bat,legbreak,66.0,59.0,1333.0,25.63,91.23,1.0,6.0,3.0,115.0,6.76,102.0,25.63,115.0,3.0,1333.0,115.0,102,1461.0,102.0,66.0,59.0,1.0,3.0,6.76,01-Dec,0.0,0.0,2014-2019,66.0,59.0,7.0,1333.0,102,25.63,1461.0,91.23,1.0,6.0,5.0,153.0,24.0,2014-2019,12-Jan,12-Jan,,115.0,6.76,102.0,345.0,0.0,0.0,21.0,0.0,66.0,51.0,,0.0,3.0,Bangladesh,22/11/1991
301603,Salma Khatun,25,allrounder,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205142,Sanjida Akter Meghla,25,bowler,right-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629057,Shadman Islam,25,opening batter,left-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh,18/05/1995
420402,Afsar Zazai,40,wicketkeeper batter,right-hand bat,,17.0,16.0,264.0,17.6,54.09,0.0,2.0,,,,,17.6,,,264.0,,60,488.0,,17.0,16.0,0.0,,,,,,2014-2017,17.0,16.0,1.0,264.0,60,17.6,488.0,54.09,0.0,2.0,3.0,15.0,0.0,2014-2017,,,,,,,,,,,,17.0,,,,,Afghanistan,10/08/1993
819429,Azmatullah Omarzai,40,allrounder,right-hand bat,right-arm medium-fast,7.0,4.0,35.0,11.66,62.5,0.0,0.0,4.0,44.75,4.36,61.5,11.66,44.75,4.0,,,,,,,,,,,,,,2021-2022,7.0,4.0,1.0,35.0,15*,11.66,56.0,62.5,0.0,0.0,0.0,5.0,0.0,2021-2022,17-Jan,17-Jan,,44.75,4.36,61.5,179.0,0.0,0.0,7.0,0.0,7.0,41.0,,0.0,4.0,Afghanistan,24/03/2000
819441,Darwish Rasooli,40,top-order batter,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,12/12/1999
568136,Fareed Ahmad,40,bowler,left-hand bat,left-arm fast-medium,11.0,3.0,7.0,,33.33,0.0,0.0,15.0,22.86,4.63,29.6,,22.86,15.0,1.0,28.6,1*,6.0,30.0,5.0,2.0,0.0,5.0,5.72,Mar-65,0.0,0.0,2014-2022,11.0,3.0,3.0,7.0,6*,,21.0,33.33,0.0,0.0,0.0,0.0,0.0,2014-2022,Mar-56,Mar-56,,22.86,4.63,29.6,343.0,0.0,0.0,10.0,4.0,11.0,74.0,,0.0,15.0,Afghanistan,10/08/1994
974175,Fazalhaq Farooqi,40,bowler,right-hand bat,left-arm fast-medium,10.0,3.0,2.0,2.0,25.0,0.0,0.0,17.0,23.7,5.09,27.9,2.0,23.7,17.0,,,,,,,,,,,,,,2022-2022,10.0,3.0,2.0,2.0,2*,2.0,8.0,25.0,0.0,0.0,1.0,0.0,0.0,2022-2022,Apr-49,Apr-49,,23.7,5.09,27.9,403.0,0.0,2.0,10.0,5.0,10.0,79.1,,0.0,17.0,Afghanistan,22/09/2000
352048,Gulbadin Naib,40,batting allrounder,right-hand bat,right-arm medium-fast,75.0,64.0,1150.0,20.53,73.15,0.0,5.0,64.0,35.6,5.41,39.4,20.53,35.6,64.0,1041.0,33.35,82*,1424.0,37.1,65.0,56.0,0.0,59.0,5.38,Jun-43,2.0,1.0,2011-2022,75.0,64.0,8.0,1150.0,82*,20.53,1572.0,73.15,0.0,5.0,5.0,90.0,28.0,2011-2022,Jun-43,Jun-43,,35.6,5.41,39.4,2279.0,1.0,2.0,69.0,11.0,75.0,420.3,,0.0,64.0,Afghanistan,16/03/1991
440970,Hashmatullah Shahidi,40,top-order batter,left-hand bat,right-arm offbreak,53.0,53.0,1505.0,32.71,65.57,0.0,9.0,0.0,,8.33,,32.71,,0.0,1062.0,,97*,1667.0,,39.0,39.0,0.0,0.0,8.33,,0.0,0.0,2013-2022,53.0,53.0,7.0,1505.0,97*,32.71,2295.0,65.57,0.0,13.0,4.0,128.0,9.0,2013-2022,,,,,8.33,,25.0,0.0,0.0,2.0,0.0,53.0,3.0,,0.0,0.0,Afghanistan,04/11/1994
793457,Hazratullah Zazai,40,opening batter,left-hand bat,slow left-arm orthodox,16.0,16.0,361.0,22.56,88.26,0.0,2.0,,,,,22.56,,,361.0,,67,409.0,,16.0,16.0,0.0,,,,,,2018-2019,16.0,16.0,0.0,361.0,67,22.56,409.0,88.26,0.0,2.0,1.0,38.0,17.0,2018-2019,,,,,,,,,,,,16.0,,,,,Afghanistan,23/03/1998
921509,Ibrahim Zadran,40,opening batter,right-hand bat,right-arm medium-fast,8.0,8.0,433.0,61.85,87.12,3.0,0.0,,,,,61.85,,,2.0,,2,9.0,,1.0,1.0,0.0,,,,,,2019-2022,8.0,8.0,1.0,433.0,162,61.85,497.0,87.12,3.0,0.0,0.0,45.0,5.0,2019-2022,,,,,,,,,,,,8.0,,,,,Afghanistan,12/12/2001
703323,Ihsanullah,40,top-order batter,right-hand bat,,16.0,16.0,307.0,21.92,69.77,0.0,3.0,,,,,21.92,,,307.0,,57*,440.0,,16.0,16.0,0.0,,,,,,2017-2018,16.0,16.0,2.0,307.0,57*,21.92,440.0,69.77,0.0,3.0,2.0,38.0,6.0,2017-2018,,,,,,,,,,,,16.0,,,,,Afghanistan,28/12/1997
793467,Karim Janat,40,bowling allrounder,right-hand bat,right-arm medium,1.0,1.0,9.0,9.0,27.27,0.0,0.0,0.0,,7.75,,9.0,,0.0,9.0,,9,33.0,,1.0,1.0,0.0,0.0,7.75,,0.0,0.0,2017-2017,1.0,1.0,0.0,9.0,9,9.0,33.0,27.27,0.0,0.0,0.0,0.0,0.0,2017-2017,,,,,7.75,,31.0,0.0,0.0,1.0,0.0,1.0,4.0,,0.0,0.0,Afghanistan,11/08/1998
25913,Mohammad Nabi,40,allrounder,right-hand bat,right-arm offbreak,136.0,121.0,2968.0,27.48,85.33,1.0,15.0,144.0,32.13,4.28,44.9,27.48,32.13,144.0,2782.0,32.54,116,3252.0,45.5,124.0,112.0,1.0,130.0,4.28,Apr-30,3.0,0.0,2009-2022,136.0,121.0,13.0,2968.0,116,27.48,3478.0,85.33,1.0,15.0,6.0,189.0,92.0,2009-2022,30-Apr,30-Apr,,32.13,4.28,44.9,4628.0,0.0,4.0,131.0,43.0,136.0,1079.3,,0.0,144.0,Afghanistan,01/01/1985
974109,Mujeeb Ur Rahman,40,bowler,right-hand bat,right-arm offbreak,55.0,27.0,97.0,6.92,75.78,0.0,0.0,79.0,24.75,4.06,36.5,6.92,24.75,79.0,69.0,22.44,15,79.0,34.1,40.0,21.0,0.0,63.0,3.94,May-50,2.0,1.0,2017-2022,55.0,27.0,13.0,97.0,18*,6.92,128.0,75.78,0.0,0.0,9.0,10.0,2.0,2017-2022,May-50,May-50,,24.75,4.06,36.5,1956.0,1.0,3.0,54.0,31.0,55.0,481.3,,0.0,79.0,Afghanistan,28/03/2001
524049,Najibullah Zadran,40,middle-order batter,left-hand bat,right-arm offbreak,82.0,75.0,1974.0,31.33,90.26,1.0,11.0,0.0,,6.0,,31.33,,0.0,1586.0,,104*,1765.0,,67.0,62.0,1.0,0.0,6.0,,0.0,0.0,2012-2022,82.0,75.0,12.0,1974.0,104*,31.33,2187.0,90.26,1.0,15.0,4.0,170.0,66.0,2012-2022,,,,,6.0,,30.0,0.0,0.0,2.0,0.0,82.0,5.0,,0.0,0.0,Afghanistan,28/02/1993
793447,Naveen-ul-Haq,40,bowler,right-hand bat,right-arm medium-fast,7.0,5.0,21.0,21.0,72.41,0.0,0.0,14.0,25.42,5.78,26.3,21.0,25.42,14.0,9.0,33.5,8*,21.0,35.3,4.0,3.0,0.0,6.0,5.68,Mar-60,0.0,0.0,2016-2021,7.0,5.0,4.0,21.0,10*,21.0,29.0,72.41,0.0,0.0,0.0,3.0,0.0,2016-2021,Apr-42,Apr-42,,25.42,5.78,26.3,356.0,0.0,1.0,7.0,1.0,7.0,61.3,,0.0,14.0,Afghanistan,23/09/1999
913843,Nijat Masood,40,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,30/12/1998
1182529,Noor Ahmad,40,bowler,right-hand bat,left-arm wrist-spin,1.0,1.0,2.0,,200.0,0.0,0.0,0.0,,8.0,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2*,,1.0,200.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.0,,32.0,0.0,0.0,1.0,0.0,1.0,4.0,,0.0,0.0,Afghanistan,03/01/2005
914171,Qais Ahmad,40,bowler,right-hand bat,legbreak,1.0,,,,,,,3.0,10.66,4.17,15.3,,10.66,3.0,,,,,,,,,,,,,,2022-2022,1.0,,,,,,,,,,,,,2022-2022,Mar-32,Mar-32,,10.66,4.17,15.3,32.0,0.0,0.0,1.0,0.0,1.0,7.4,,0.0,3.0,Afghanistan,15/08/2000
974087,Rahmanullah Gurbaz,40,wicketkeeper batter,right-hand bat,,15.0,15.0,582.0,41.57,88.31,3.0,2.0,,,,,41.57,,,,,,,,,,,,,,,,2021-2022,15.0,15.0,1.0,582.0,127,41.57,659.0,88.31,3.0,2.0,0.0,49.0,25.0,2021-2022,,,,,,,,,,,,15.0,,,,,Afghanistan,28/11/2001
533956,Rahmat Shah,40,allrounder,right-hand bat,legbreak googly,88.0,84.0,3083.0,38.06,70.5,5.0,16.0,14.0,36.71,5.81,37.8,38.06,36.71,14.0,2359.0,36.0,114,3366.0,37.4,73.0,69.0,4.0,14.0,5.77,May-32,0.0,1.0,2013-2022,88.0,84.0,3.0,3083.0,114,38.06,4373.0,70.5,5.0,22.0,3.0,265.0,35.0,2013-2022,May-32,May-32,,36.71,5.81,37.8,514.0,1.0,0.0,27.0,2.0,88.0,88.2,,0.0,14.0,Afghanistan,06/07/1993
793463,Rashid Khan,40,bowling allrounder,right-hand bat,legbreak googly,86.0,68.0,1134.0,20.25,105.29,0.0,4.0,163.0,18.55,4.17,26.6,20.25,18.55,163.0,905.0,18.54,60*,906.0,26.7,71.0,56.0,0.0,133.0,4.16,Jul-18,4.0,4.0,2015-2022,86.0,68.0,12.0,1134.0,60*,20.25,1077.0,105.29,0.0,5.0,7.0,96.0,40.0,2015-2022,18-Jul,18-Jul,,18.55,4.17,26.6,3024.0,4.0,6.0,81.0,28.0,86.0,724.5,,0.0,163.0,Afghanistan,20/09/1998
1061090,Riaz Hassan,40,,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afghanistan,07/11/2002
318339,Samiullah Shinwari,40,allrounder,right-hand bat,legbreak,84.0,74.0,1811.0,29.2,65.49,0.0,11.0,46.0,37.58,4.91,45.8,29.2,37.58,46.0,1811.0,37.58,96,2765.0,45.8,84.0,74.0,0.0,46.0,4.91,Apr-31,1.0,0.0,2009-2019,84.0,74.0,12.0,1811.0,96,29.2,2765.0,65.49,0.0,11.0,1.0,137.0,26.0,2009-2019,Apr-31,Apr-31,,37.58,4.91,45.8,1729.0,0.0,1.0,65.0,10.0,84.0,351.5,,0.0,46.0,Afghanistan,31/12/1987
633362,Sharafuddin Ashraf,40,allrounder,right-hand bat,slow left-arm orthodox,19.0,11.0,66.0,9.42,66.0,0.0,0.0,13.0,46.53,4.28,65.2,9.42,46.53,13.0,66.0,43.0,21,100.0,58.7,17.0,10.0,0.0,13.0,4.39,Mar-29,0.0,0.0,2014-2022,19.0,11.0,4.0,66.0,21,9.42,100.0,66.0,0.0,0.0,2.0,3.0,2.0,2014-2022,29-Mar,29-Mar,,46.53,4.28,65.2,605.0,0.0,0.0,19.0,4.0,19.0,141.2,,0.0,13.0,Afghanistan,10/01/1995
711559,Usman Ghani,40,opening batter,right-hand bat,,17.0,17.0,435.0,25.58,75.25,1.0,2.0,1.0,34.0,5.36,38.0,25.58,34.0,1.0,411.0,34.0,118,520.0,38.0,15.0,15.0,1.0,1.0,5.36,Jan-21,0.0,0.0,2014-2022,17.0,17.0,0.0,435.0,118,25.58,578.0,75.25,1.0,2.0,3.0,39.0,10.0,2014-2022,21-Jan,21-Jan,,34.0,5.36,38.0,34.0,0.0,0.0,2.0,0.0,17.0,6.2,,0.0,1.0,Afghanistan,20/11/1996
440968,Yamin Ahmadzai,40,bowler,right-hand bat,right-arm medium-fast,9.0,5.0,9.0,3.0,28.12,0.0,0.0,7.0,43.42,5.36,48.5,3.0,43.42,7.0,3.0,69.5,3*,19.0,80.0,4.0,2.0,0.0,2.0,5.21,Jan-23,0.0,0.0,2015-2022,9.0,5.0,2.0,9.0,5,3.0,32.0,28.12,0.0,0.0,1.0,0.0,0.0,2015-2022,Feb-34,Feb-34,,43.42,5.36,48.5,304.0,0.0,0.0,8.0,4.0,9.0,56.4,,0.0,7.0,Afghanistan,25/07/1992
959759,FH Allen,5,top-order batter,right-hand bat,,17.0,16.0,482.0,30.12,94.14,0.0,1.0,,,,,30.12,,,89.0,90.0,51,101.0,90.0,12.0,10.0,0.0,4.0,6.0,Feb-40,0.0,0.0,2022-2023,17.0,16.0,0.0,482.0,96,30.12,512.0,94.14,0.0,4.0,2.0,64.0,12.0,2022-2023,,,,,,,,,,,,17.0,,,,,New Zealand,22/04/1999
54565,SW Bates,5,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,19/11/1855
499247,B Bezuidenhout,5,top-order batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440516,TA Blundell,5,wicketkeeper batter,right-hand bat,right-arm offbreak,2.0,2.0,31.0,15.5,88.57,0.0,0.0,,,,,15.5,,,,,,,,,,,,,,,,2020-2020,2.0,2.0,0.0,31.0,22,15.5,35.0,88.57,0.0,0.0,0.0,4.0,0.0,2020-2020,,,,,,,,,,,,2.0,,,,,New Zealand,01/09/1990
277912,TA Boult,5,bowler,right-hand bat,left-arm fast-medium,99.0,45.0,191.0,9.09,77.95,0.0,0.0,187.0,23.97,4.93,29.1,9.09,23.97,187.0,154.0,25.06,21*,209.0,29.7,89.0,39.0,0.0,164.0,5.05,Jul-34,7.0,5.0,2012-2022,99.0,45.0,24.0,191.0,21*,9.09,245.0,77.95,0.0,0.0,2.0,19.0,6.0,2012-2022,Jul-34,Jul-34,,23.97,4.93,29.1,4484.0,5.0,10.0,99.0,69.0,99.0,908.5,,0.0,187.0,New Zealand,22/07/1989
