id,name,country_id,playing_role,bating_style,bowling_style,matches,innings,runs,average_score,strike_rate,100s,50,wickets,bowling_avg,bowling_econ,bowling_sr,batting_avg_allround,bowling_avg_allround,wickets_allround,Runs,Ave,HS,BF,SR,Mat,Inns,100,Wkts,Econ,BBI,4,5,span,matches_odi_batting,innings_odi_batting,not_out,runs_odi_batting,high_score,average_score_odi_batting,ball_faced,strike_rate_odi_batting,100s_odi_batting,50_odi_batting,0s,4s,6s,sp,bbi,bbm,bl,bwa,bwe,bwsr,cd,fw,fwk,in,md,mt,ov,pr,tw,wk,Country,Date_Of_Birth
878025,LK Bell,1,bowler,right-hand bat,right-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297628,SW Billings,1,wicketkeeper batter,right-hand bat,,28,23,702,33.42,91.05,1,2,,,,,33.42,,,271,,62,298,,15,12,0,,,,,,2015-2022,28,23,2,702,118,33.42,771,91.05,1,5,1,74,8,2015-2022,,,,,,,,,,,,28,,,,,England,15-06-1991
1022077,ME Bouchier,1,middle-order batter,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10617,SCJ Broad,1,bowler,left-hand bat,right-arm fast-medium,121,68,529,12.3,74.61,0,0,178,30.13,5.26,34.3,12.3,30.13,178,529,30.13,45*,709,34.3,121,68,0,178,5.26,May-23,9,1,2006-2016,121,68,25,529,45*,12.3,709,74.61,0,0,8,35,10,2006-2016,23-May,23-May,,30.13,5.26,34.3,5364,1,9,121,56,121,1018.1,,0,178,England,24-06-1986
911707,HC Brook,1,batter,right-hand bat,right-arm medium,3,3,86,28.66,98.85,0,1,,,,,28.66,,,,,,,,,,,,,,,,2023-2023,3,3,0,86,80,28.66,87,98.85,0,1,1,8,4,2023-2023,,,,,,,,,,,,3,,,,,England,22-02-1999
53906,KH Brunt,1,bowling allrounder,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308967,JC Buttler,1,wicketkeeper batter,right-hand bat,,162,135,4536,41.61,118.09,11,20,,,,,41.61,,,3843,,150,3207,,142,117,9,,,,,,2012-2023,162,135,26,4536,162*,41.61,3841,118.09,11,23,13,368,156,2012-2023,,,,,,,,,,,,162,,,,,England,08-09-1990
1187120,A Capsey,1,batting allrounder,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596417,BA Carse,1,bowler,right-hand bat,right-arm fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,31-07-1995
665053,Z Crawley,1,top-order batter,right-hand bat,right-arm offbreak,3,3,97,48.5,114.11,0,1,,,,,48.5,,,,,,,,,,,,,,,,2021-2021,3,3,1,97,58*,48.5,85,114.11,0,1,1,14,0,2021-2021,,,,,,,,,,,,3,,,,,England,03-02-1998
297085,KL Cross,1,bowler,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662973,SM Curran,1,allrounder,left-hand bat,left-arm medium-fast,21,14,262,21.83,100,0,0,20,43.3,5.9,44,21.83,43.3,20,17,45,15,29,36,2,2,0,2,7.5,Feb-44,0,0,2018-2023,21,14,2,262,95*,21.83,262,100,0,1,1,17,13,2018-2023,May-48,May-48,,43.3,5.9,44,866,1,0,21,6,21,146.4,,0,20,England,03-06-1998
515876,AN Davidson-Richards,1,bowling allrounder,right-hand bat,right-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652945,FR Davies,1,bowler,right-hand bat,right-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211855,LA Dawson,1,allrounder,right-hand bat,slow left-arm orthodox,6,5,63,12.6,85.13,0,0,5,56.8,6.45,52.8,12.6,56.8,5,14,32,10,17,28,3,2,0,3,6.85,Feb-70,0,0,2016-2022,6,5,0,63,20,12.6,74,85.13,0,0,0,4,1,2016-2022,Feb-70,Feb-70,,56.8,6.45,52.8,284,0,0,5,0,6,44,,0,5,England,01-03-1990
1039421,CE Dean,1,bowling allrounder,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521637,BM Duckett,1,top-order batter,left-hand bat,right-arm offbreak,6,6,146,24.33,75.25,0,2,,,,,24.33,,,123,,63,152,,3,3,0,,,,,,2016-2023,6,6,0,146,63,24.33,194,75.25,0,2,2,11,1,2016-2023,,,,,,,,,,,,6,,,,,England,17-10-1994
885815,SIR Dunkley,1,batting allrounder,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878039,S Ecclestone,1,bowler,right-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639080,MD Fisher,1,bowler,right-hand bat,right-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,09-11-1997
364788,BT Foakes,1,wicketkeeper batter,right-hand bat,,1,1,61,,80.26,0,1,,,,,,,,61,,61*,76,,1,1,0,,,,,,2019-2019,1,1,1,61,61*,,76,80.26,0,1,0,3,1,2019-2019,,,,,,,,,,,,1,,,,,England,15-02-1993
473191,RJ Gleeson,1,bowler,right-hand bat,right-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,02-12-1987
885837,S Glenn,1,bowling allrounder,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249866,AD Hales,1,opening batter,right-hand bat,right-arm medium,70,67,2419,37.79,95.72,6,14,,,,,37.79,,,2419,,171,2527,,70,67,6,,,,,,2014-2019,70,67,3,2419,171,37.79,2527,95.72,6,14,5,276,50,2014-2019,,,,,,,,,,,,70,,,,,England,03-01-1989
897549,WG Jacks,1,batter,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,21-11-1998
515874,AE Jones,1,wicketkeeper batter,right-hand bat,,,,,,,,25,,,,,,,,2784,54,93,4811,76.5,87,87,0,4,4.23,Feb-42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,19-10-1994
288992,CJ Jordan,1,bowler,right-hand bat,right-arm fast-medium,35,24,184,12.26,87.2,0,0,46,36.08,6,36,12.26,36.08,46,169,35.37,38*,188,35.6,31,21,0,43,5.95,May-29,0,1,2013-2022,35,24,9,184,38*,12.26,211,87.2,0,0,3,12,5,2013-2022,29-May,29-May,,36.08,6,36,1660,1,0,35,5,35,276.4,,0,46,England,04-10-1988
1195947,FG Kemp,1,bowler,left-hand bat,left-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358259,HC Knight,1,middle-order batter,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749957,EL Lamb,1,batting allrounder,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641423,DW Lawrence,1,middle-order batter,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,16.75,,,16.5,,,,4,6.09,Apr-67,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,12-07-1997
455524,MJ Leach,1,bowler,left-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,22-06-1991
460756,AZ Lees,1,opening batter,left-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,14-04-1993
403902,LS Livingstone,1,batting allrounder,right-hand bat,legbreak,12,10,250,31.25,122.54,0,1,6,24.16,5.8,25,31.25,24.16,6,,,,,,,,,,,,,,2021-2022,12,10,2,250,66*,31.25,204,122.54,0,1,1,17,17,2021-2022,Feb-30,Feb-30,,24.16,5.8,25,145,0,0,7,1,12,25,,0,6,England,04-08-1993
643885,S Mahmood,1,bowler,right-hand bat,right-arm fast-medium,7,2,20,10,64.51,0,0,14,19.92,4.58,26,10,19.92,14,85,38.96,22*,101,39.9,26,15,0,30,5.85,Apr-50,1,0,2020-2021,7,2,0,20,12,10,31,64.51,0,0,0,2,0,2020-2021,Apr-42,Apr-42,,19.92,4.58,26,279,0,1,7,5,7,60.5,,0,14,England,25-02-1997
232438,GS Ballance,9,middle-order batter,left-hand bat,legbreak,18,17,372,23.25,69.14,0,2,,,,,23.25,,,297,,79,443,,16,15,0,,,,,,2013-2023,18,17,1,372,79,23.25,538,69.14,0,3,1,25,1,2013-2023,,,,,,,,,,,,18,,,,,Zimbabwe,22-11-1989
495964,RP Burl,9,middle-order batter,left-hand bat,legbreak,37,32,617,22.85,76.26,0,1,18,31.66,6.05,31.3,22.85,31.66,18,243,29.57,53,357,30,18,15,0,7,5.91,Apr-32,1,0,2017-2023,37,32,5,617,59,22.85,809,76.26,0,4,1,50,13,2017-2023,10-May,10-May,,31.66,6.05,31.3,570,1,1,25,2,37,94.1,,0,18,Zimbabwe,15-04-1994
293831,RW Chakabva,9,wicketkeeper batter,right-hand bat,right-arm offbreak,61,57,1188,22,67.84,1,1,,,,,22,,,599,,78*,1017,,38,35,0,,,,,,2008-2022,61,57,3,1188,102,22,1751,67.84,1,4,3,93,9,2008-2022,,,,,,,,,,,,61,,,,,Zimbabwe,20-09-1987
425639,TL Chatara,9,bowler,right-hand bat,right-arm fast-medium,80,54,192,6.62,46.94,0,0,105,32.23,5.13,37.6,6.62,32.23,105,165,30.57,23,336,36.1,70,45,0,95,5.08,Apr-33,1,0,2013-2023,80,54,25,192,23,6.62,409,46.94,0,0,9,16,2,2013-2023,Apr-33,Apr-33,,32.23,5.13,37.6,3385,0,1,80,53,80,659.2,,0,105,Zimbabwe,28-02-1991
317146,C Chatonzwa,9,,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55354,CJ Chibhabha,9,top-order batter,right-hand bat,right-arm medium,109,109,2474,23.12,63.22,0,16,35,46.6,5.82,47.9,23.12,46.6,35,2389,46.14,99,3784,47.6,103,103,0,35,5.81,Apr-25,1,0,2005-2023,109,109,2,2474,99,23.12,3913,63.22,0,16,8,238,14,2005-2023,25-Apr,25-Apr,,46.6,5.82,47.9,1631,0,1,59,12,109,279.5,,0,35,Zimbabwe,06-09-1986
1119417,F Chipare,9,,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059122,TL Chivanga,9,bowler,right-hand bat,right-arm fast,5,4,11,5.5,68.75,0,0,3,65.66,5.42,72.6,5.5,65.66,3,,,,,,,,,,,,,,,5,4,2,11,6*,5.5,16,68.75,0,0,0,2,0,,Jan-38,Jan-38,,65.66,5.42,72.6,197,0,0,5,0,5,36.2,,0,3,Zimbabwe,24-07-1993
1094714,CT Dhururu,9,wicketkeeper,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55412,CR Ervine,9,middle-order batter,left-hand bat,right-arm offbreak,107,103,2948,32.39,75.01,3,15,,,,,32.39,,,2571,,130*,3406,,93,90,3,,,,,,2010-2023,107,103,12,2948,130*,32.39,3930,75.01,3,18,9,275,37,2010-2023,,,,,,,,,,,,107,,,,,Zimbabwe,19-08-1985
696127,B Evans,9,allrounder,right-hand bat,right-arm fast,11,9,101,14.42,84.87,0,0,11,39.18,6.38,36.8,14.42,39.18,11,,,,,,,,,,,,,,,11,9,2,101,33*,14.42,119,84.87,0,0,0,7,2,,May-54,May-54,,39.18,6.38,36.8,431,1,0,10,5,11,67.3,,0,11,Zimbabwe,24-03-1997
922491,N Gwanzura,9,,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541224,LM Jongwe,9,bowler,right-hand bat,right-arm fast-medium,37,31,352,13.03,80,0,0,38,33.73,5.67,35.6,13.03,33.73,38,236,30.36,46,303,34.5,22,19,0,25,5.27,05-Jun,0,1,2014-2023,37,31,4,352,46,13.03,440,80,0,0,3,35,6,2014-2023,06-May,06-May,,33.73,5.67,35.6,1282,1,0,36,11,37,225.5,,0,38,Zimbabwe,06-02-1995
465327,I Kaia,9,opening batter,right-hand bat,legbreak,14,14,384,29.53,65.19,1,2,0,,4.71,,29.53,,0,,,,,,,,,,,,,,2022-2023,14,14,1,384,110,29.53,589,65.19,1,2,0,36,4,2022-2023,,,,,4.71,,22,0,0,2,0,14,4.4,,0,0,Zimbabwe,10-08-1992
493765,T Kaitano,9,opening batter,right-hand bat,right-arm offbreak,8,8,126,15.75,67.74,0,0,,,,,15.75,,,,,,,,,,,,,,,,2022-2022,8,8,0,126,42,15.75,186,67.74,0,0,2,16,2,2022-2022,,,,,,,,,,,,8,,,,,Zimbabwe,15-06-1993
1045883,C Madande,9,wicketkeeper batter,right-hand bat,,3,3,42,21,68.85,0,0,,,,,21,,,,,,,,,,,,,,,,,3,3,1,42,24,21,61,68.85,0,0,0,5,0,,,,,,,,,,,,,3,,,,,Zimbabwe,12-04-2000
938959,W Madhevere,9,allrounder,right-hand bat,right-arm offbreak,26,25,487,19.48,73.45,0,4,9,57.22,5.08,67.5,19.48,57.22,9,,,,,,,,,,,,,,2020-2023,26,25,0,487,72,19.48,663,73.45,0,4,1,43,3,2020-2023,Feb-40,Feb-40,,57.22,5.08,67.5,515,0,0,21,1,26,101.2,,0,9,Zimbabwe,04-09-2000
1037845,T Makoni,9,opening batter,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimbabwe,28-11-1999
317139,P Marange,9,,left-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946507,T Marumani,9,top-order batter,left-hand bat,right-arm offbreak,11,10,139,13.9,58.89,0,0,,,,,13.9,,,196,57.5,35,330,56.2,21,18,0,4,6.13,Feb-50,0,0,2021-2023,11,10,0,139,45,13.9,236,58.89,0,0,2,14,1,2021-2023,,,,,,,,,,,,11,,,,,Zimbabwe,02-01-2002
571703,WP Masakadza,9,bowler,left-hand bat,slow left-arm orthodox,26,15,68,5.66,44.73,0,0,25,39.32,5.03,46.8,5.66,39.32,25,53,34.95,15,125,40.9,17,10,0,21,5.12,Apr-21,1,0,2015-2023,26,15,3,68,15,5.66,152,44.73,0,0,4,6,0,2015-2023,21-Apr,21-Apr,,39.32,5.03,46.8,983,0,1,24,8,26,195.1,,0,25,Zimbabwe,04-10-1993
722313,JK Masara,9,,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimbabwe,16-08-1991
1273947,M Mavunga,9,bowling allrounder,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806239,B Mavuta,9,allrounder,right-hand bat,legbreak,8,5,52,13,110.63,0,0,7,38,5.78,39.4,13,38,7,52,38,20,47,39.4,7,5,0,7,5.78,Feb-30,0,0,2018-2023,8,5,1,52,20,13,47,110.63,0,0,1,5,1,2018-2023,Feb-30,Feb-30,,38,5.78,39.4,266,0,0,7,0,8,46,,0,7,Zimbabwe,04-03-1997
317144,SM Mayers,9,,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538592,A Mazvishaya,9,,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638263,E Mbofana,9,,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317148,CS Mugeri-Tiripano,9,allrounder,left-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272026,P Mujaji,9,,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122853,T Munyonga,9,allrounder,right-hand bat,right-arm offbreak,6,6,92,18.4,68.65,0,0,0,,10,,18.4,,0,,,,,,,,,,,,,,2022-2022,6,6,1,92,30*,18.4,134,68.65,0,0,0,8,2,2022-2022,,,,,10,,10,0,0,1,0,6,1,,0,0,Zimbabwe,31-01-1999
538591,M Mupachikwa,9,,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596375,TK Musakanda,9,top-order batter,right-hand bat,"right-arm medium,right-arm slow-medium",16,16,308,20.53,79.58,0,1,0,,5.5,,20.53,,0,304,,60,382,,15,15,0,0,5.5,,0,0,2016-2022,16,16,1,308,60,20.53,387,79.58,0,1,1,30,5,2016-2022,,,,,5.5,,11,0,0,1,0,16,2,,0,0,Zimbabwe,31-10-1994
922493,AC Mushangwe,9,bowler,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501348,M Musonda,9,,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235516,R Mutumbami,9,wicketkeeper batter,right-hand bat,right-arm offbreak,36,34,618,19.31,72.96,0,3,,,,,19.31,,,582,,74,814,,33,31,0,,,,,,2014-2020,36,34,2,618,74,19.31,847,72.96,0,3,4,61,13,2014-2020,,,,,,,,,,,,36,,,,,Zimbabwe,11-06-1989
827051,B Muzarabani,9,bowler,right-hand bat,right-arm fast-medium,33,27,64,3.36,35.75,0,0,46,29.91,5.14,34.8,3.36,29.91,46,16,40.72,7,89,43.6,18,15,0,18,5.59,Apr-47,1,0,2018-2022,33,27,8,64,17,3.36,179,35.75,0,0,9,5,1,2018-2022,May-49,May-49,,29.91,5.14,34.8,1376,1,3,33,16,33,267.2,,0,46,Zimbabwe,02-10-1996
946517,D Myers,9,top-order batter,right-hand bat,right-arm medium,5,5,96,19.2,61.14,0,0,1,13,6.5,12,19.2,13,1,,,,,,,,,,,,,,2021-2022,5,5,0,96,34,19.2,157,61.14,0,0,0,9,0,2021-2022,13-Jan,13-Jan,,13,6.5,12,13,0,0,1,0,5,2,,0,1,Zimbabwe,21-03-2002
1250707,KT Ndhlovu,9,allrounder,left-hand bat,"slow left-arm orthodox,slow left-arm orthodox",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596456,A Ndlovu,9,bowler,right-hand bat,slow left-arm orthodox,2,,,,,,,1,80,4.7,102,,80,1,,80,,,102,,,,1,4.7,Jan-29,0,0,2019-2019,2,,,,,,,,,,,,,2019-2019,29-Jan,29-Jan,,80,4.7,102,80,0,0,2,0,2,17,,0,1,Zimbabwe,26-01-1996
806241,R Ngarava,9,bowler,left-hand bat,left-arm fast-medium,30,19,108,10.8,71.52,0,0,30,42.36,5.61,45.2,10.8,42.36,30,14,51.12,10,30,47.1,9,6,0,8,6.5,Feb-37,0,0,2017-2023,30,19,9,108,34*,10.8,151,71.52,0,0,4,11,4,2017-2023,Mar-52,Mar-52,,42.36,5.61,45.2,1271,0,0,29,10,30,226.2,,0,30,Zimbabwe,28-12-1997
670013,FA Allen,4,bowling allrounder,right-hand bat,slow left-arm orthodox,20,16,200,15.38,98.52,0,1,7,89.57,5.64,95.1,15.38,89.57,7,89,90,51,101,90,12,10,0,4,6,Feb-40,0,0,2018-2022,20,16,3,200,51,15.38,203,98.52,0,1,2,18,8,2018-2022,Feb-40,Feb-40,,89.57,5.64,95.1,627,0,0,18,0,20,111,,0,7,West Indies,07-05-1995
661441,AA Alleyne,4,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431909,J Blackwood,4,middle-order batter,right-hand bat,right-arm offbreak,3,3,23,11.5,56.09,0,0,0,,5.33,,11.5,,0,11,,9,23,,2,2,0,0,5.33,,0,0,2015-2022,3,3,1,23,12*,11.5,41,56.09,0,0,0,2,0,2015-2022,,,,,5.33,,16,0,0,1,0,3,3,,0,0,West Indies,20-11-1991
314650,NE Bonner,4,middle-order batter,right-hand bat,legbreak,6,6,85,17,62.96,0,0,1,55,5.07,65,17,55,1,,,,,,,,,,,,,,2021-2022,6,6,1,85,31,17,135,62.96,0,0,2,6,0,2021-2022,29-Jan,29-Jan,,55,5.07,65,55,0,0,3,0,6,10.5,,0,1,West Indies,23-01-1989
348024,KC Brathwaite,4,opening batter,right-hand bat,right-arm offbreak,10,10,278,27.8,57.55,0,1,1,140,5.52,152,27.8,140,1,278,140,78,483,152,10,10,0,1,5.52,Jan-56,0,0,2016-2017,10,10,0,278,78,27.8,483,57.55,0,1,0,15,0,2016-2017,Jan-56,Jan-56,,140,5.52,152,140,0,0,5,0,10,25.2,,0,1,West Indies,01-12-1992
230555,SSJ Brooks,4,top-order batter,right-hand bat,legbreak,21,21,694,34.7,76.34,1,4,,,,,34.7,,,,,,,,,,,,,,,,2022-2022,21,21,1,694,101*,34.7,909,76.34,1,4,3,57,15,2022-2022,,,,,,,,,,,,21,,,,,West Indies,01-10-1988
663639,SJ Bruce,4,,left-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348026,JD Campbell,4,opening batter,left-hand bat,right-arm offbreak,6,5,248,49.6,115.88,1,0,0,,13,,49.6,,0,248,,179,214,,6,5,1,0,13,,0,0,2019-2019,6,5,0,248,179,49.6,214,115.88,1,0,0,25,8,2019-2019,,,,,13,,13,0,0,1,0,6,1,,0,0,West Indies,21-09-1993
424631,SA Campbelle,4,middle-order batter,right-hand bat,right-arm medium-fast,,,,,,,14,,,,,,,,2283,21.25,105,3853,24.5,90,87,2,8,5.2,Apr-30,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431902,Y Cariah,4,bowler,left-hand bat,legbreak,3,2,53,53,62.35,0,1,3,50.66,6.08,50,53,50.66,3,,,,,,,,,,,,,,,3,2,1,53,52,53,85,62.35,0,1,0,2,1,,Feb-77,Feb-77,,50.66,6.08,50,152,0,0,3,0,3,25,,0,3,West Indies,22-06-1992
820677,KU Carty,4,batter,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Indies,19-03-1997
601968,T Chanderpaul,4,opening batter,left-hand bat,legbreak,,,,,,,59,,,,,,,,8778,45.42,150,12408,52.8,268,251,11,14,5.15,Mar-18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Indies,31-05-1996
333066,J Charles,4,wicketkeeper batter,right-hand bat,,48,48,1283,26.72,83.8,2,4,0,,14.4,,26.72,,0,1283,,130,1531,,48,48,2,0,14.4,,0,0,2012-2016,48,48,0,1283,130,26.72,1531,83.8,2,4,7,140,35,2012-2016,,,,,14.4,,12,0,0,1,0,48,0.5,,0,0,West Indies,14-01-1989
391832,RL Chase,4,allrounder,right-hand bat,right-arm offbreak,33,26,553,24.04,73.34,0,2,19,42.73,4.8,53.3,24.04,42.73,19,438,46.45,94,575,58.2,25,18,0,11,4.78,Mar-30,0,0,2017-2022,33,26,3,553,94,24.04,754,73.34,0,2,3,40,3,2017-2022,30-Mar,30-Mar,,42.73,4.8,53.3,812,0,0,26,3,33,168.5,,0,19,West Indies,22-03-1992
474191,SS Connell,4,bowler,right-hand bat,right-arm fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424629,B Cooper,4,middle-order batter,right-hand bat,right-arm fast-medium,,,,,,,1,,,,,,,,171,,74,184,,8,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,15/03/1844
495551,SS Cottrell,4,bowler,right-hand bat,left-arm fast-medium,38,19,88,11,67.69,0,0,52,32.4,5.87,33.1,11,32.4,52,76,33.15,17,103,33.6,30,14,0,39,5.9,May-46,1,1,2015-2021,38,19,11,88,17,11,130,67.69,0,0,2,6,4,2015-2021,May-46,May-46,,32.4,5.87,33.1,1685,1,2,36,11,38,287,,0,52,West Indies,19-08-1989
1168667,J Da Silva,4,wicketkeeper batter,right-hand bat,,2,2,14,7,40,0,0,,,,,7,,,,,,,,,,,,,,,,2021-2021,2,2,0,14,9,7,35,40,0,0,0,1,0,2021-2021,,,,,,,,,,,,2,,,,,West Indies,19-06-1998
355349,DJS Dottin,4,allrounder,right-hand bat,right-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906749,DC Drakes,4,bowling allrounder,left-hand bat,left-arm medium-fast,,,,,,,0,,,,,,,,94,25.35,25,174,32.1,34,17,0,51,4.73,May-33,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Indies,06-02-1998
474196,KO Elliott,4,,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355351,ASS Fletcher,4,bowler,right-hand bat,legbreak,,,,,,,2,,,,,,,,354,,54,549,,25,25,0,0,5.57,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214080,CS Fraser,4,allrounder,left-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199630,S Gajnabi,4,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268602,J Glasgow,4,bowler,left-hand bat,right-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909779,SS Grimmond,4,bowler,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474190,CA Henry,4,middle-order batter,right-hand bat,right-arm medium-fast,,,,,,,0,,,,,,,,6,26.5,5,14,45,2,2,0,2,3.53,Feb-27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,16-09-1956
